route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
003,SA-003-Saturday-1-26-06-0000010,32338290,"3 Stadium",0,901 02,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338291,"3 Stadium",0,901 01,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338292,"3 Stadium",0,002 03,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338293,"3 Stadium",0,005 04,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338294,"3 Stadium",0,005 06,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338295,"3 Stadium",0,008 08,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338296,"3 Stadium",0,003 04,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338297,"3 Stadium",0,116 03,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338298,"3 Stadium",0,008 08,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338299,"3 Stadium",0,003 04,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338300,"3 Stadium",0,116 03,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338301,"3 Stadium",0,007 10,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338302,"3 Stadium",0,003 05,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338303,"3 Stadium",0,003 04,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338304,"3 Stadium",0,116 03,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338305,"3 Stadium",0,005 05,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338306,"3 Stadium",0,005 08,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338307,"3 Stadium",0,003 01,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338308,"3 Stadium",0,005 01,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338309,"3 Stadium",0,113 05,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338310,"3 Stadium",0,904 01,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338311,"3 Stadium",0,003 01,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338312,"3 Stadium",0,003 03,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338313,"3 Stadium",0,004 17,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338314,"3 Stadium",0,003 05,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338315,"3 Stadium",0,003 01,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338316,"3 Stadium",0,005 05,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338317,"3 Stadium",0,005 01,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338318,"3 Stadium",0,901 05,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338319,"3 Stadium",0,003 01,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338320,"3 Stadium",0,914 01,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338321,"3 Stadium",0,003 06,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338322,"3 Stadium",0,005 08,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338323,"3 Stadium",0,003 01,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338324,"3 Stadium",0,904 02,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338325,"3 Stadium",0,003 06,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338326,"3 Stadium",0,009 11,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338327,"3 Stadium",0,054 04,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338328,"3 Stadium",0,005 01,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338329,"3 Stadium",0,003 06,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338330,"3 Stadium",0,003 05,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338331,"3 Stadium",0,003 02,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338332,"3 Stadium",0,003 06,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338333,"3 Stadium",0,003 05,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338334,"3 Stadium",0,003 02,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338335,"3 Stadium",0,003 06,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338336,"3 Stadium",0,003 05,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338337,"3 Stadium",0,003 02,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338338,"3 Stadium",0,003 06,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338339,"3 Stadium",0,003 07,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338340,"3 Stadium",0,003 02,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338341,"3 Stadium",0,003 08,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338342,"3 Stadium",0,101 02,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338343,"3 Stadium",0,005 07,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338344,"3 Stadium",0,511 01,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338345,"3 Stadium",0,003 02,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338346,"3 Stadium",0,007 10,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338347,"3 Stadium",0,003 07,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338348,"3 Stadium",0,003 08,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338349,"3 Stadium",0,003 07,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338350,"3 Stadium",0,003 09,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338351,"3 Stadium",0,003 07,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338352,"3 Stadium",0,003 09,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338353,"3 Stadium",0,003 07,003-50-East,1,1
003,SA-003-Saturday-1-26-06-0000010,32338354,"3 Westmount",1,003 03,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338355,"3 Westmount",1,903 01,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338356,"3 Westmount",1,003 03,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338357,"3 Westmount",1,901 02,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338358,"3 Westmount",1,901 01,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338359,"3 Westmount",1,003 05,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338360,"3 Westmount",1,004 03,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338361,"3 Westmount",1,005 06,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338362,"3 Westmount",1,008 08,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338363,"3 Westmount",1,003 04,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338364,"3 Westmount",1,116 03,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338365,"3 Westmount",1,008 08,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338366,"3 Westmount",1,003 04,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338367,"3 Westmount",1,116 03,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338368,"3 Westmount",1,007 10,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338369,"3 Westmount",1,003 05,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338370,"3 Westmount",1,003 04,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338371,"3 Westmount",1,116 03,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338372,"3 Westmount",1,005 05,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338373,"3 Westmount",1,005 08,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338374,"3 Westmount",1,003 01,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338375,"3 Westmount",1,005 01,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338376,"3 Westmount",1,113 05,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338377,"3 Westmount",1,904 01,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338378,"3 Westmount",1,003 01,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338379,"3 Westmount",1,003 03,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338380,"3 Westmount",1,004 17,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338381,"3 Westmount",1,003 05,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338382,"3 Westmount",1,003 01,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338383,"3 Westmount",1,005 05,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338384,"3 Westmount",1,005 01,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338385,"3 Westmount",1,901 05,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338386,"3 Westmount",1,003 01,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338387,"3 Westmount",1,914 01,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338388,"3 Westmount",1,003 06,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338389,"3 Westmount",1,005 08,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338390,"3 Westmount",1,003 01,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338391,"3 Westmount",1,904 02,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338392,"3 Westmount",1,003 06,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338393,"3 Westmount",1,009 11,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338394,"3 Westmount",1,054 04,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338395,"3 Westmount",1,005 01,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338396,"3 Westmount",1,003 06,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338397,"3 Westmount",1,003 05,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338398,"3 Westmount",1,003 02,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338399,"3 Westmount",1,003 06,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338400,"3 Westmount",1,003 05,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338401,"3 Westmount",1,003 02,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338402,"3 Westmount",1,003 06,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338403,"3 Westmount",1,003 05,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338404,"3 Westmount",1,003 02,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338405,"3 Westmount",1,003 06,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338406,"3 Westmount",1,003 07,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338407,"3 Westmount",1,003 02,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338408,"3 Westmount",1,003 08,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338409,"3 Westmount",1,101 02,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338410,"3 Westmount",1,005 07,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338411,"3 Westmount",1,511 01,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338412,"3 Westmount",1,005 07,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338413,"3 Westmount",1,007 10,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338414,"3 Westmount",1,003 07,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338415,"3 Westmount",1,003 08,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338416,"3 Westmount",1,003 07,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338417,"3 Westmount",1,003 09,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338418,"3 Westmount",1,003 07,003-75-West,1,1
003,SA-003-Saturday-1-26-06-0000010,32338419,"3 Westmount",1,903 01,003-75-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529640,"4 Capilano",0,004 18,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529641,"4 Capilano",0,004 03,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529642,"4 Capilano",0,005 02,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529643,"4 Capilano",0,110 01,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529644,"4 Capilano",0,004 07,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529645,"4 Capilano",0,004 01,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529646,"4 Capilano",0,004 06,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529647,"4 Capilano",0,054 02,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529648,"4 Capilano",0,004 11,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529649,"4 Capilano",0,002 06,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529650,"4 Capilano",0,004 12,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529651,"4 Capilano",0,004 14,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529652,"4 Capilano",0,114 03,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529653,"4 Capilano",0,004 09,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529654,"4 Capilano",0,005 02,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529655,"4 Capilano",0,004 18,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529656,"4 Capilano",0,912 03,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529657,"4 Capilano",0,004 03,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529658,"4 Capilano",0,102 04,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529659,"4 Capilano",0,004 15,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529660,"4 Capilano",0,901 05,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529661,"4 Capilano",0,004 01,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529662,"4 Capilano",0,926 01,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529663,"4 Capilano",0,900 01,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529664,"4 Capilano",0,004 08,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529665,"4 Capilano",0,004 11,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529666,"4 Capilano",0,922 03,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529667,"4 Capilano",0,004 06,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529668,"4 University",0,507 01,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529669,"4 Capilano",0,114 03,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529670,"4 University",0,004 02,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529671,"4 Capilano",0,002 04,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529672,"4 University",0,004 04,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529673,"4 Capilano",0,914 02,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529674,"4 University",0,004 05,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529675,"4 Capilano",0,004 18,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529676,"4 University",0,004 17,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529677,"4 Capilano",0,002 03,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529678,"4 University",0,055 01,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529679,"4 Capilano",0,004 14,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529680,"4 University",0,002 05,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529681,"4 Capilano",0,003 02,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529682,"4 University",0,002 09,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529683,"4 Capilano",0,004 09,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529684,"4 University",0,004 05,004-59-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529685,"4 Capilano",0,004 08,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529686,"4 University",0,004 02,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529687,"4 Capilano",0,004 04,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529688,"4 University",0,004 07,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529689,"4 Capilano",0,004 10,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529690,"4 University",0,004 03,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529691,"4 Capilano",0,004 13,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529692,"4 University",0,056 10,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529693,"4 Capilano",0,054 01,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529694,"4 University",0,055 02,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529695,"4 Capilano",0,004 15,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529696,"4 University",0,005 01,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529697,"4 Capilano",0,004 16,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529698,"4 University",0,004 07,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529699,"4 Capilano",0,004 01,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529700,"4 University",0,004 03,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529701,"4 Capilano",0,922 04,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529702,"4 University",0,923 01,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529703,"4 Capilano",0,004 19,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529704,"4 Capilano",0,009 03,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529705,"4 University",0,007 06,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529706,"4 University",0,005 01,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529707,"4 University",0,056 07,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529708,"4 Capilano",0,004 05,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529709,"4 University",0,923 02,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529710,"4 Capilano",0,004 06,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529711,"4 University",0,002 06,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529712,"4 Capilano",0,004 09,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529713,"4 University",0,102 01,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529714,"4 Capilano",0,003 03,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529715,"4 University",0,007 09,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529716,"4 Capilano",0,004 04,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529717,"4 University",0,055 02,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529718,"4 Capilano",0,004 10,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529719,"4 University",0,004 20,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529720,"4 Capilano",0,004 13,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529721,"4 University",0,516 01,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529722,"4 Capilano",0,004 14,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529723,"4 University",0,004 17,004-58-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529724,"4 Capilano",0,004 21,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529725,"4 University",0,007 09,004-62-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529726,"4 Capilano",0,004 16,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529727,"4 University",0,053 03,004-62-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529728,"4 Capilano",0,004 01,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529729,"4 University",0,009 04,004-62-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529730,"4 Capilano",0,004 20,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529731,"4 University",0,516 01,004-62-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529732,"4 Capilano",0,004 18,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529733,"4 University",0,004 12,004-62-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529734,"4 Capilano",0,004 19,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529735,"4 University",0,002 05,004-62-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529736,"4 Capilano",0,004 17,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529737,"4 University",0,051 03,004-62-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529738,"4 Capilano",0,004 22,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529739,"4 Capilano",0,919 04,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529740,"4 Capilano",0,004 06,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529741,"4 Capilano",0,004 12,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529742,"4 Capilano",0,004 10,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529743,"4 Capilano",0,004 13,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529744,"4 Capilano",0,004 21,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529745,"4 Capilano",0,515 03,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529746,"4 Capilano",0,004 17,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529747,"4 Capilano",0,903 04,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529748,"4 Capilano",0,004 20,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529749,"4 Capilano",0,054 04,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529750,"4 Capilano",0,004 21,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529751,"4 Capilano",0,002 10,004-206-East,1,1
004,SA-004-Saturday-1-26-04-0000010,31529752,"4 Lewis Farms Via Wem",1,004 10,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529753,"4 Lewis Farms Via Wem",1,512 01,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529754,"4 Lewis Farms Via Wem",1,004 05,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529755,"4 Lewis Farms Via Wem",1,006 03,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529756,"4 Lewis Farms Via Wem",1,054 02,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529757,"4 Lewis Farms Via Wem",1,005 03,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529758,"4 Lewis Farms Via Wem",1,004 10,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529759,"4 Lewis Farms Via Wem",1,005 02,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529760,"4 Lewis Farms Via Wem",1,114 03,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529761,"4 Lewis Farms Via Wem",1,004 09,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529762,"4 Lewis Farms Via Wem",1,004 01,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529763,"4 Lewis Farms Via Wem",1,003 02,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529764,"4 Lewis Farms Via Wem",1,004 03,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529765,"4 Lewis Farms Via Wem",1,004 11,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529766,"4 Lewis Farms Via Wem",1,002 06,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529767,"4 Lewis Farms Via Wem",1,004 06,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529768,"4 Lewis Farms Via Wem",1,004 12,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529769,"4 Lewis Farms Via Wem",1,009 04,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529770,"4 Lewis Farms Via Wem",1,004 08,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529771,"4 Lewis Farms Via Wem",1,054 02,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529772,"4 Lewis Farms Via Wem",1,004 17,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529773,"4 West Edm Mall",1,056 01,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529774,"4 Lewis Farms Via Wem",1,004 14,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529775,"4 Lewis Farms Via Wem",1,114 03,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529776,"4 West Edm Mall",1,507 01,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529777,"4 Lewis Farms Via Wem",1,004 09,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529778,"4 Lewis Farms Via Wem",1,004 04,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529779,"4 West Edm Mall",1,922 04,004-194-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529780,"4 Lewis Farms Via Wem",1,004 18,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529781,"4 West Edm Mall",1,903 01,004-124-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529782,"4 Lewis Farms Via Wem",1,005 01,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529783,"4 West Edm Mall",1,051 03,004-194-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529784,"4 Lewis Farms Via Wem",1,004 03,004-134-West,1,1
004,SA-004-Saturday-1-26-04-0000010,31529785,"4 West Edm Mall",1,507 01,004-124-West,1,1
